OBJECTID,SA2011,node_dist,stop_dist,centre_in,node_in,stop_in,iso_cutoff,iso_date,iso_type,iso_hectar,centre_X,centre_Y,node_X,node_Y,stop_X,stop_Y,SHAPE_Length,SHAPE_Area
177,N00000045,7,1739,1,1,0,900,12/6/2022,from_centroid,303,305135.1,391827.87,305129.29,391824.27,306781.62,392384.84,4281.747817,1013545.913
178,N00000045,7,1739,1,1,0,1800,12/6/2022,from_centroid,767,305135.1,391827.87,305129.29,391824.27,306781.62,392384.84,9713.751746,2558075.686
179,N00000045,7,1739,1,1,0,2700,12/6/2022,from_centroid,767,305135.1,391827.87,305129.29,391824.27,306781.62,392384.84,9713.751746,2558075.686
180,N00000045,7,1739,1,1,0,3600,12/6/2022,from_centroid,767,305135.1,391827.87,305129.29,391824.27,306781.62,392384.84,9713.751746,2558075.686
181,N00000046,27,360,1,1,1,900,12/6/2022,from_centroid,820,306407.06,393634.86,306433.69,393636.21,306489.49,393285.06,17544.58406,2738467.775
182,N00000046,27,360,1,1,1,1800,12/6/2022,from_centroid,5448,306407.06,393634.86,306433.69,393636.21,306489.49,393285.06,69933.71162,18159823.89
183,N00000046,27,360,1,1,1,2700,12/6/2022,from_centroid,7534,306407.06,393634.86,306433.69,393636.21,306489.49,393285.06,84713.10749,25086935.25
184,N00000046,27,360,1,1,1,3600,12/6/2022,from_centroid,14252,306407.06,393634.86,306433.69,393636.21,306489.49,393285.06,174050.5747,47405974.71
185,N00000047,14,283,1,1,1,900,12/6/2022,from_centroid,770,307734.12,391733.86,307737.78,391747.18,307623.23,391474.01,14844.88481,2568973.719
186,N00000047,14,283,1,1,1,1800,12/6/2022,from_centroid,4362,307734.12,391733.86,307737.78,391747.18,307623.23,391474.01,61496.11737,14545238.61
187,N00000047,14,283,1,1,1,2700,12/6/2022,from_centroid,6875,307734.12,391733.86,307737.78,391747.18,307623.23,391474.01,82205.64284,22908241.97
188,N00000047,14,283,1,1,1,3600,12/6/2022,from_centroid,9007,307734.12,391733.86,307737.78,391747.18,307623.23,391474.01,107873.387,29986807.48
189,N00000048,18,263,1,1,0,900,12/6/2022,from_centroid,628,308108.13,391091.86,308123.47,391101.77,307878.56,390963.36,13517.80239,2100640.902
190,N00000048,18,263,1,1,0,1800,12/6/2022,from_centroid,6375,308108.13,391091.86,308123.47,391101.77,307878.56,390963.36,96243.124,21280517.98
191,N00000048,18,263,1,1,0,2700,12/6/2022,from_centroid,12111,308108.13,391091.86,308123.47,391101.77,307878.56,390963.36,159020.7224,40383081.19
192,N00000048,18,263,1,1,0,3600,12/6/2022,from_centroid,21461,308108.13,391091.86,308123.47,391101.77,307878.56,390963.36,277429.381,71594378.69
193,N00000049,17,170,1,1,0,900,12/6/2022,from_centroid,842,307971.13,391110.86,307963.9,391095.44,307834.4,391010.6,16009.89326,2806454.36
194,N00000049,17,170,1,1,0,1800,12/6/2022,from_centroid,6909,307971.13,391110.86,307963.9,391095.44,307834.4,391010.6,99996.17323,23060453.55
195,N00000049,17,170,1,1,0,2700,12/6/2022,from_centroid,12852,307971.13,391110.86,307963.9,391095.44,307834.4,391010.6,166001.09,42859354.01
196,N00000049,17,170,1,1,0,3600,12/6/2022,from_centroid,22513,307971.13,391110.86,307963.9,391095.44,307834.4,391010.6,288442.0969,75124293.73
197,N00000050,31,163,1,1,0,900,12/6/2022,from_centroid,1142,307915.14,390804.86,307886.81,390793.47,307878.56,390963.36,17929.83453,3814096.188
198,N00000050,31,163,1,1,0,1800,12/6/2022,from_centroid,7966,307915.14,390804.86,307886.81,390793.47,307878.56,390963.36,111012.3614,26593214.26
199,N00000050,31,163,1,1,0,2700,12/6/2022,from_centroid,14555,307915.14,390804.86,307886.81,390793.47,307878.56,390963.36,183881.1849,48562384.19
200,N00000050,31,163,1,1,0,3600,12/6/2022,from_centroid,24501,307915.14,390804.86,307886.81,390793.47,307878.56,390963.36,302203.1242,81765297.81
201,N00000051,55,105,1,1,1,900,12/6/2022,from_centroid,761,316931.29,387171.86,316906.65,387123.05,316828.96,387196.54,14104.00233,2547232.185
202,N00000051,55,105,1,1,1,1800,12/6/2022,from_centroid,7023,316931.29,387171.86,316906.65,387123.05,316828.96,387196.54,88901.14635,23492285.61
203,N00000051,55,105,1,1,1,2700,12/6/2022,from_centroid,18634,316931.29,387171.86,316906.65,387123.05,316828.96,387196.54,213039.2092,62356780.29
204,N00000051,55,105,1,1,1,3600,12/6/2022,from_centroid,44046,316931.29,387171.86,316906.65,387123.05,316828.96,387196.54,410057.7566,147566179.2
205,N00000052,16,104,1,1,1,900,12/6/2022,from_centroid,242,317345.29,387358.86,317357.06,387369.98,317326.96,387256.54,4114.800908,810762.2405
206,N00000052,16,104,1,1,1,1800,12/6/2022,from_centroid,3263,317345.29,387358.86,317357.06,387369.98,317326.96,387256.54,48254.3076,10906686.08
207,N00000052,16,104,1,1,1,2700,12/6/2022,from_centroid,9408,317345.29,387358.86,317357.06,387369.98,317326.96,387256.54,122484.1237,31485471.47
208,N00000052,16,104,1,1,1,3600,12/6/2022,from_centroid,33014,317345.29,387358.86,317357.06,387369.98,317326.96,387256.54,363753.144,110610799.7
209,N00000053,9,41,1,1,1,900,12/6/2022,from_centroid,1253,316884.3,386872.86,316878.12,386866.82,316923.96,386861.54,22196.82779,4189697.171
210,N00000053,9,41,1,1,1,1800,12/6/2022,from_centroid,8497,316884.3,386872.86,316878.12,386866.82,316923.96,386861.54,99627.52383,28427481.18
211,N00000053,9,41,1,1,1,2700,12/6/2022,from_centroid,20924,316884.3,386872.86,316878.12,386866.82,316923.96,386861.54,236761.8145,70014517.98
212,N00000053,9,41,1,1,1,3600,12/6/2022,from_centroid,46289,316884.3,386872.86,316878.12,386866.82,316923.96,386861.54,417640.9346,155111786.5
213,N00000054,35,110,1,1,0,900,12/6/2022,from_centroid,254,317609.32,386319.87,317576.6,386306.2,317557.96,386222.55,4157.064346,851123.2045
214,N00000054,35,110,1,1,0,1800,12/6/2022,from_centroid,4653,317609.32,386319.87,317576.6,386306.2,317557.96,386222.55,64659.47569,15563028.87
215,N00000054,35,110,1,1,0,2700,12/6/2022,from_centroid,11532,317609.32,386319.87,317576.6,386306.2,317557.96,386222.55,151171.9387,38572839.81
216,N00000054,35,110,1,1,0,3600,12/6/2022,from_centroid,27439,317609.32,386319.87,317576.6,386306.2,317557.96,386222.55,317366.4084,91949115.68
217,N00000055,25,57,1,1,1,900,12/6/2022,from_centroid,418,317600.32,386184.87,317621.7,386197.62,317557.96,386222.55,7674.693502,1399204.827
218,N00000055,25,57,1,1,1,1800,12/6/2022,from_centroid,5414,317600.32,386184.87,317621.7,386197.62,317557.96,386222.55,67501.74235,18128097.05
219,N00000055,25,57,1,1,1,2700,12/6/2022,from_centroid,15275,317600.32,386184.87,317621.7,386197.62,317557.96,386222.55,182809.0625,51107484.35
220,N00000055,25,57,1,1,1,3600,12/6/2022,from_centroid,24764,317600.32,386184.87,317621.7,386197.62,317557.96,386222.55,267946.5347,82835992.69
221,N00000056,28,109,1,1,0,900,12/6/2022,from_centroid,922,317419.33,386054.87,317392.24,386049.61,317371.35,385957.03,14227.09234,3087859.457
222,N00000056,28,109,1,1,0,1800,12/6/2022,from_centroid,7715,317419.33,386054.87,317392.24,386049.61,317371.35,385957.03,91397.76495,25839631.67
223,N00000056,28,109,1,1,0,2700,12/6/2022,from_centroid,19647,317419.33,386054.87,317392.24,386049.61,317371.35,385957.03,216769.8084,65735956.78
224,N00000056,28,109,1,1,0,3600,12/6/2022,from_centroid,32220,317419.33,386054.87,317392.24,386049.61,317371.35,385957.03,319374.6126,107820441
225,N00000057,43,240,1,1,0,900,12/6/2022,from_centroid,687,315841.29,386970.86,315860.67,386932.76,316068.97,386896.54,14209.73728,2305681.935
226,N00000057,43,240,1,1,0,1800,12/6/2022,from_centroid,9722,315841.29,386970.86,315860.67,386932.76,316068.97,386896.54,114838.7957,32538629.49
227,N00000057,43,240,1,1,0,2700,12/6/2022,from_centroid,25726,315841.29,386970.86,315860.67,386932.76,316068.97,386896.54,303766.8289,86020793.06
228,N00000057,43,240,1,1,0,3600,12/6/2022,from_centroid,42953,315841.29,386970.86,315860.67,386932.76,316068.97,386896.54,470462.4129,143641844.1
229,N00000058,29,170,1,1,0,900,12/6/2022,from_centroid,990,315902.29,386861.86,315909.06,386833.25,316068.97,386896.54,17019.22628,3312002.013
230,N00000058,29,170,1,1,0,1800,12/6/2022,from_centroid,10745,315902.29,386861.86,315909.06,386833.25,316068.97,386896.54,124827.7812,35962543.65
231,N00000058,29,170,1,1,0,2700,12/6/2022,from_centroid,27904,315902.29,386861.86,315909.06,386833.25,316068.97,386896.54,323705.581,93345865.06
232,N00000058,29,170,1,1,0,3600,12/6/2022,from_centroid,46134,315902.29,386861.86,315909.06,386833.25,316068.97,386896.54,493042.2837,154337983.3
233,N00000059,21,311,1,0,0,900,12/6/2022,from_centroid,605,315770.29,386983.86,315777,386964.49,316068.97,386896.54,13046.43181,2032486.863
234,N00000059,21,311,1,0,0,1800,12/6/2022,from_centroid,10042,315770.29,386983.86,315777,386964.49,316068.97,386896.54,122429.5375,33598588.47
235,N00000059,21,311,1,0,0,2700,12/6/2022,from_centroid,26111,315770.29,386983.86,315777,386964.49,316068.97,386896.54,307298.9259,87329800.08
236,N00000059,21,311,1,0,0,3600,12/6/2022,from_centroid,43719,315770.29,386983.86,315777,386964.49,316068.97,386896.54,474561.9874,146257625.2
237,N00000060,28,267,1,1,0,900,12/6/2022,from_centroid,1212,315603.3,386691.86,315625.39,386674.7,315860.97,386621.54,17671.24868,4056674.195
238,N00000060,28,267,1,1,0,1800,12/6/2022,from_centroid,12821,315603.3,386691.86,315625.39,386674.7,315860.97,386621.54,158443.7823,42889430.1
239,N00000060,28,267,1,1,0,2700,12/6/2022,from_centroid,30203,315603.3,386691.86,315625.39,386674.7,315860.97,386621.54,355498.558,100992640.6
240,N00000060,28,267,1,1,0,3600,12/6/2022,from_centroid,50585,315603.3,386691.86,315625.39,386674.7,315860.97,386621.54,533522.5303,169199908.4
241,N00000061,28,119,1,1,1,900,12/6/2022,from_centroid,1505,315858.3,386502.86,315886.18,386503.65,315860.97,386621.54,19866.43826,5036259.049
242,N00000061,28,119,1,1,1,1800,12/6/2022,from_centroid,10712,315858.3,386502.86,315886.18,386503.65,315860.97,386621.54,121951.7161,35836198.56
243,N00000061,28,119,1,1,1,2700,12/6/2022,from_centroid,27125,315858.3,386502.86,315886.18,386503.65,315860.97,386621.54,315835.479,90728142.83
244,N00000061,28,119,1,1,1,3600,12/6/2022,from_centroid,42878,315858.3,386502.86,315886.18,386503.65,315860.97,386621.54,456371.6417,143458262.5
245,N00000062,31,177,1,1,1,900,12/6/2022,from_centroid,247,316124.31,386175.87,316124.23,386206.55,315948.98,386199.84,4036.769988,824402.5645
246,N00000062,31,177,1,1,1,1800,12/6/2022,from_centroid,5313,316124.31,386175.87,316124.23,386206.55,315948.98,386199.84,69131.15945,17782085.91
247,N00000062,31,177,1,1,1,2700,12/6/2022,from_centroid,15116,316124.31,386175.87,316124.23,386206.55,315948.98,386199.84,189838.7534,50570513.15
248,N00000062,31,177,1,1,1,3600,12/6/2022,from_centroid,25833,316124.31,386175.87,316124.23,386206.55,315948.98,386199.84,294348.9468,86433858.47
249,N00000063,19,300,1,1,0,900,12/6/2022,from_centroid,588,315826.29,387125.86,315845.46,387124.98,316099.97,387003.54,11666.5385,1968594.465
250,N00000063,19,300,1,1,0,1800,12/6/2022,from_centroid,10882,315826.29,387125.86,315845.46,387124.98,316099.97,387003.54,137108.512,36408123.45
251,N00000063,19,300,1,1,0,2700,12/6/2022,from_centroid,25923,315826.29,387125.86,315845.46,387124.98,316099.97,387003.54,315656.5478,86698834.35
252,N00000063,19,300,1,1,0,3600,12/6/2022,from_centroid,43121,315826.29,387125.86,315845.46,387124.98,316099.97,387003.54,474289.2363,144230096.4
253,N00000064,22,145,1,1,1,900,12/6/2022,from_centroid,1388,316900.31,386504.87,316899.73,386526.54,316778.35,386583,23335.89179,4649309.771
254,N00000064,22,145,1,1,1,1800,12/6/2022,from_centroid,7964,316900.31,386504.87,316899.73,386526.54,316778.35,386583,96165.49772,26649499.69
255,N00000064,22,145,1,1,1,2700,12/6/2022,from_centroid,18951,316900.31,386504.87,316899.73,386526.54,316778.35,386583,213890.1265,63425118.12
256,N00000064,22,145,1,1,1,3600,12/6/2022,from_centroid,42519,316900.31,386504.87,316899.73,386526.54,316778.35,386583,395268.6667,142498671.6
257,N00000065,12,284,1,1,0,900,12/6/2022,from_centroid,168,316506.31,386255.87,316506.04,386268.35,316305.97,386457.54,3804.101334,565035.8634
258,N00000065,12,284,1,1,0,1800,12/6/2022,from_centroid,4717,316506.31,386255.87,316506.04,386268.35,316305.97,386457.54,61846.62007,15787582.01
259,N00000065,12,284,1,1,0,2700,12/6/2022,from_centroid,13312,316506.31,386255.87,316506.04,386268.35,316305.97,386457.54,171996.6102,44528616.43
260,N00000065,12,284,1,1,0,3600,12/6/2022,from_centroid,31276,316506.31,386255.87,316506.04,386268.35,316305.97,386457.54,335822.4394,104798431.9
261,N00000066,18,249,1,1,1,900,12/6/2022,from_centroid,180,316325.31,386209.87,316314.62,386224.48,316305.97,386457.54,3840.647262,599524.0657
262,N00000066,18,249,1,1,1,1800,12/6/2022,from_centroid,4184,316325.31,386209.87,316314.62,386224.48,316305.97,386457.54,50189.20766,14002119.39
263,N00000066,18,249,1,1,1,2700,12/6/2022,from_centroid,12641,316325.31,386209.87,316314.62,386224.48,316305.97,386457.54,159618.7606,42276195.92
264,N00000066,18,249,1,1,1,3600,12/6/2022,from_centroid,24312,316325.31,386209.87,316314.62,386224.48,316305.97,386457.54,284539.4903,81404649.37
265,N00000067,16,130,1,1,1,900,12/6/2022,from_centroid,651,317018.31,386413.87,317014.61,386398.45,317144.96,386385.55,15735.46253,2181322.784
266,N00000067,16,130,1,1,1,1800,12/6/2022,from_centroid,6677,317018.31,386413.87,317014.61,386398.45,317144.96,386385.55,85844.06837,22349950.17
267,N00000067,16,130,1,1,1,2700,12/6/2022,from_centroid,15419,317018.31,386413.87,317014.61,386398.45,317144.96,386385.55,187439.5449,51613408.9
268,N00000067,16,130,1,1,1,3600,12/6/2022,from_centroid,38237,317018.31,386413.87,317014.61,386398.45,317144.96,386385.55,367921.9914,128170630.1
269,N00000068,23,266,1,1,0,900,12/6/2022,from_centroid,119,316466.32,385990.87,316489.42,385991.13,316204.97,385941.55,2838.490205,399421.1871
270,N00000068,23,266,1,1,0,1800,12/6/2022,from_centroid,2495,316466.32,385990.87,316489.42,385991.13,316204.97,385941.55,29826.53653,8347571.726
271,N00000068,23,266,1,1,0,2700,12/6/2022,from_centroid,6113,316466.32,385990.87,316489.42,385991.13,316204.97,385941.55,75649.41861,20454244.82
272,N00000068,23,266,1,1,0,3600,12/6/2022,from_centroid,14987,316466.32,385990.87,316489.42,385991.13,316204.97,385941.55,198415.2253,50206949.72
273,N00000069,26,324,1,1,0,900,12/6/2022,from_centroid,157,316861.32,386229.87,316870.89,386206.21,317144.96,386385.55,2786.348378,526258.965
274,N00000069,26,324,1,1,0,1800,12/6/2022,from_centroid,4648,316861.32,386229.87,316870.89,386206.21,317144.96,386385.55,66599.48503,15539537.04
275,N00000069,26,324,1,1,0,2700,12/6/2022,from_centroid,11778,316861.32,386229.87,316870.89,386206.21,317144.96,386385.55,156977.3057,39403622.79
276,N00000069,26,324,1,1,0,3600,12/6/2022,from_centroid,28770,316861.32,386229.87,316870.89,386206.21,317144.96,386385.55,326619.2676,96420040.47
277,N00000070,57,234,1,1,1,900,12/6/2022,from_centroid,482,314543.27,387460.86,314566.93,387513.01,314678.98,387270.53,11417.00727,1611471.243
278,N00000070,57,234,1,1,1,1800,12/6/2022,from_centroid,8366,314543.27,387460.86,314566.93,387513.01,314678.98,387270.53,96149.34081,27965252.49
279,N00000070,57,234,1,1,1,2700,12/6/2022,from_centroid,21524,314543.27,387460.86,314566.93,387513.01,314678.98,387270.53,259637.425,71896919.33
280,N00000070,57,234,1,1,1,3600,12/6/2022,from_centroid,39469,314543.27,387460.86,314566.93,387513.01,314678.98,387270.53,449193.2603,131783380.5
281,N00000071,12,219,1,1,1,900,12/6/2022,from_centroid,850,315062.29,386895.86,315057.68,386885.27,315174,387083.88,20064.83982,2845201.641
282,N00000071,12,219,1,1,1,1800,12/6/2022,from_centroid,14210,315062.29,386895.86,315057.68,386885.27,315174,387083.88,172477.7366,47525064.05
283,N00000071,12,219,1,1,1,2700,12/6/2022,from_centroid,34045,315062.29,386895.86,315057.68,386885.27,315174,387083.88,391208.3159,113849209.4
284,N00000071,12,219,1,1,1,3600,12/6/2022,from_centroid,69107,315062.29,386895.86,315057.68,386885.27,315174,387083.88,719733.1568,231081182.4
285,N00000072,21,207,1,1,1,900,12/6/2022,from_centroid,369,315489.31,386072.87,315477.65,386090.88,315332.22,386207.06,8126.928415,1232602.267
286,N00000072,21,207,1,1,1,1800,12/6/2022,from_centroid,3843,315489.31,386072.87,315477.65,386090.88,315332.22,386207.06,49268.77675,12863867.85
287,N00000072,21,207,1,1,1,2700,12/6/2022,from_centroid,10704,315489.31,386072.87,315477.65,386090.88,315332.22,386207.06,130700.2428,35813455.87
288,N00000072,21,207,1,1,1,3600,12/6/2022,from_centroid,19485,315489.31,386072.87,315477.65,386090.88,315332.22,386207.06,201709.7072,65196711.88
289,N00000073,10,225,1,1,0,900,12/6/2022,from_centroid,747,315135.3,386395.86,315144.81,386395.5,315318.98,386526.54,12303.16693,2496056.563
290,N00000073,10,225,1,1,0,1800,12/6/2022,from_centroid,7425,315135.3,386395.86,315144.81,386395.5,315318.98,386526.54,105886.1507,24839295
291,N00000073,10,225,1,1,0,2700,12/6/2022,from_centroid,20289,315135.3,386395.86,315144.81,386395.5,315318.98,386526.54,265655.8961,67850633.07
292,N00000073,10,225,1,1,0,3600,12/6/2022,from_centroid,32597,315135.3,386395.86,315144.81,386395.5,315318.98,386526.54,378056.9082,109018862.4
293,N00000074,15,180,1,1,1,900,12/6/2022,from_centroid,394,313824.23,388909.86,313815.03,388921.27,313975.65,388812.61,7780.287595,1320899.883
294,N00000074,15,180,1,1,1,1800,12/6/2022,from_centroid,4207,313824.23,388909.86,313815.03,388921.27,313975.65,388812.61,49541.42663,14052363.91
295,N00000074,15,180,1,1,1,2700,12/6/2022,from_centroid,9306,313824.23,388909.86,313815.03,388921.27,313975.65,388812.61,95289.04701,31058897.58
296,N00000074,15,180,1,1,1,3600,12/6/2022,from_centroid,17988,313824.23,388909.86,313815.03,388921.27,313975.65,388812.61,215840.2965,59969441.69
297,N00000075,25,190,1,1,1,900,12/6/2022,from_centroid,337,314385.27,387526.86,314399.05,387505.74,314281.48,387368.37,7811.199967,1127939.985
298,N00000075,25,190,1,1,1,1800,12/6/2022,from_centroid,8829,314385.27,387526.86,314399.05,387505.74,314281.48,387368.37,98647.78809,29491056.89
299,N00000075,25,190,1,1,1,2700,12/6/2022,from_centroid,22241,314385.27,387526.86,314399.05,387505.74,314281.48,387368.37,262912.0495,74300461.69
300,N00000075,25,190,1,1,1,3600,12/6/2022,from_centroid,40485,314385.27,387526.86,314399.05,387505.74,314281.48,387368.37,462897.1094,135204886.2
301,N00000076,19,155,1,1,1,900,12/6/2022,from_centroid,245,314797.26,387734.86,314792.08,387753,314644.76,387706.93,4296.879479,819441.9218
302,N00000076,19,155,1,1,1,1800,12/6/2022,from_centroid,6598,314797.26,387734.86,314792.08,387753,314644.76,387706.93,91516.52794,22050139.09
303,N00000076,19,155,1,1,1,2700,12/6/2022,from_centroid,16788,314797.26,387734.86,314792.08,387753,314644.76,387706.93,208884.6086,56077214.34
304,N00000076,19,155,1,1,1,3600,12/6/2022,from_centroid,31392,314797.26,387734.86,314792.08,387753,314644.76,387706.93,377866.3798,104790053.3
305,N00000077,17,239,1,1,1,900,12/6/2022,from_centroid,270,314784.27,387500.86,314789.36,387516.78,314701.91,387276.72,4598.959706,898917.0439
306,N00000077,17,239,1,1,1,1800,12/6/2022,from_centroid,7021,314784.27,387500.86,314789.36,387516.78,314701.91,387276.72,93117.85132,23475157.69
307,N00000077,17,239,1,1,1,2700,12/6/2022,from_centroid,17723,314784.27,387500.86,314789.36,387516.78,314701.91,387276.72,221930.6735,59187536.93
308,N00000077,17,239,1,1,1,3600,12/6/2022,from_centroid,32456,314784.27,387500.86,314789.36,387516.78,314701.91,387276.72,392140.1796,108346971.4
309,N00000078,19,222,1,1,0,900,12/6/2022,from_centroid,814,314380.24,388572.86,314371.59,388555.52,314285.49,388372.22,14699.37629,2717786.021
310,N00000078,19,222,1,1,0,1800,12/6/2022,from_centroid,6414,314380.24,388572.86,314371.59,388555.52,314285.49,388372.22,70669.22194,21407940.36
311,N00000078,19,222,1,1,0,2700,12/6/2022,from_centroid,13814,314380.24,388572.86,314371.59,388555.52,314285.49,388372.22,147507.6195,46077773.33
312,N00000078,19,222,1,1,0,3600,12/6/2022,from_centroid,38246,314380.24,388572.86,314371.59,388555.52,314285.49,388372.22,416396.7237,127548945.7
